0.57948,-0.93455,-0.66781,-0.80095,0.23234,-0.2835,-0.25287,-0.19742,-0.2592,-0.63123,-0.75326,-0.50892,-0.82883,0.056149,-0.63227,-1.1135,0.064245,-0.80659,0.13795,-0.59393,-1.1542,-0.52801,-0.77499,0.35767,-0.54316,-1.0855,-0.15358,-0.63296,-0.76331,-0.7826,-0.8012,-0.82556
0.5488,-0.95691,-0.7374,-0.74499,0.34746,0.1999,0.19383,0.24941,-0.62038,-0.43615,-0.59469,0.097896,-0.75333,0.020259,-0.58301,-1.0902,0.37527,-0.78243,0.077627,-0.57732,-1.0534,0.29096,-0.77482,0.28857,-0.52668,-1.1566,-0.26598,-0.76739,-0.91076,-0.91536,-0.94342,-0.94702
-0.17334,-0.25294,-0.26227,-0.71935,-0.33384,0.56663,0.52236,0.4917,0.087282,-0.48622,-0.5069,-0.029784,-0.63038,0.28156,-0.49418,-0.50787,0.83476,-0.66792,0.1476,-0.53989,-0.5354,1.169,-0.60081,0.29447,-0.46854,-0.53163,0.40625,0.13533,-0.13446,-0.23489,-0.26706,-0.29004
-0.30504,-0.13586,-0.42436,-0.64404,-0.32313,0.90836,0.92014,0.9486,-0.38624,-0.22264,-0.36678,0.088571,-0.62677,0.078667,-0.59042,-0.27375,1.1604,-0.62161,0.13482,-0.55934,-0.28813,1.4178,-0.60956,0.35905,-0.52652,-0.41504,0.31357,0.1674,-0.065504,-0.12813,-0.13073,-0.13712
1.3237,-1.4027,-0.76103,-0.87433,0.34211,-0.65773,-0.60334,-0.50878,-0.61087,-0.69693,-0.80871,-0.77651,-0.93776,0.11384,-0.62486,-1.6823,-0.36137,-0.86319,0.19157,-0.59769,-1.8138,-0.66544,-0.84565,0.41776,-0.56158,-1.5862,-0.24164,-0.83056,-0.9207,-0.95919,-1.0295,-1.1008
0.50089,-0.92036,-0.75156,-0.69823,0.34693,1.6961,1.7521,1.8219,-0.31681,-0.85575,-0.84149,1.3902,-0.58885,0.20482,-0.59332,-0.79438,1.5358,-0.76061,0.1219,-0.59281,-0.93724,1.6092,-0.7582,0.34417,-0.55417,-0.92504,-0.28358,-0.78142,-0.88834,-0.93837,-0.96824,-0.99962
-0.09034,-0.39237,-0.50995,-0.60133,-0.071671,1.7643,1.7446,1.7491,-0.37491,-0.16458,-0.43504,1.3834,-0.32504,0.33293,-0.49961,-0.19353,1.6201,-0.67939,0.17375,-0.57186,-0.60301,1.7349,-0.69262,0.33444,-0.53583,-0.81464,0.12678,-0.24061,-0.44543,-0.48612,-0.48507,-0.50084
-0.43059,0.36712,0.59067,0.001809,-0.32894,-1.303,-1.3807,-1.4169,0.37618,0.2795,0.19354,-1.3157,0.6599,0.78365,0.57613,0.58842,-1.2525,-0.085753,0.68759,-0.10545,0.25428,-1.1165,0.10576,0.40918,0.30849,0.42806,0.35611,0.2196,0.19209,0.19168,0.1903,0.20933
-0.17763,-0.40743,-0.63623,-0.626,0.0035981,1.5555,1.5432,1.5368,-0.55076,-0.47653,-0.62269,0.66636,-0.61237,0.049573,-0.62527,-0.4094,1.6726,-0.66641,0.10926,-0.57378,-0.42226,1.8079,-0.71112,0.32611,-0.54607,-0.80242,0.023667,-0.33869,-0.56993,-0.60906,-0.60572,-0.60079
-0.45534,0.35965,0.092749,-0.13575,-0.37817,0.67554,0.74,0.7681,0.058728,-0.46686,0.038219,0.18416,-0.52436,0.16733,-0.47213,-0.17796,0.83756,0.14107,-0.93599,0.10021,0.44653,0.90538,0.099525,-0.68258,0.028205,0.36044,0.3891,0.24701,0.17561,0.15098,0.11316,0.097636
3.7,-2.2036,-1.0046,-0.83504,3.4889,-1.1053,-1.095,-1.1286,-1.1718,-0.9754,-0.78215,-1.161,-0.91711,-0.013533,-0.66386,-1.091,-0.90133,-0.88174,0.11421,-0.61279,-1.5658,-0.63053,-0.87909,0.36768,-0.57255,-1.6507,-3.4475,-2.6367,-1.9131,-1.6525,-1.5453,-1.4874
0.47863,-0.9436,-0.70245,-0.76071,0.19156,0.18372,0.16591,0.24663,-0.36747,-0.67457,-0.65085,-0.56372,-0.83164,0.22907,-0.56872,-1.3358,0.59395,-0.75438,0.26548,-0.56516,-1.0372,0.82344,-0.77013,0.43207,-0.55066,-1.098,-0.12301,-0.64095,-0.80382,-0.80722,-0.82459,-0.86277
-0.44581,0.062216,-0.29172,-0.61508,-0.52649,0.38968,0.36206,0.34949,-0.15683,-0.45542,-0.51807,-0.2573,-0.65374,0.075848,-0.58216,-0.24798,0.70372,-0.56323,0.24736,-0.5479,-0.13415,0.84203,-0.51611,0.47082,-0.51267,-0.13796,0.5438,0.4681,0.26015,0.18251,0.16465,0.10404
0.18018,-0.75981,-0.70653,-0.76119,0.12067,-1.2582,-1.2932,-1.2981,-0.39712,-0.7585,-0.67049,-1.4496,-0.77236,0.1601,-0.58814,-0.74852,-0.98593,-0.78642,0.20659,-0.58919,-1.0139,-1.0083,-0.73786,0.44156,-0.54822,-0.85331,-0.031483,-0.54656,-0.73478,-0.74926,-0.75645,-0.7523
-0.42102,0.025956,-0.42866,-0.46736,-0.18,0.60733,0.61554,0.61819,-0.41633,-0.55136,-0.47468,-0.035371,-0.43394,0.11723,-0.54482,0.13066,0.87672,-0.46521,-0.003818,-0.47462,0.045685,0.83571,-0.49904,0.22252,-0.45884,-0.13927,0.21289,-0.069952,-0.25935,-0.30268,-0.29744,-0.30177
1.4216,-1.5288,-0.82426,-0.91922,0.46692,-0.46919,-0.47271,-0.48374,-0.25054,-0.74095,-0.75709,-0.46292,-1.0753,-0.026226,-0.6798,-2.1226,-0.22991,-0.8955,0.12597,-0.6121,-1.7383,-0.32385,-0.87792,0.37322,-0.57088,-1.6665,-0.3339,-0.98364,-1.0839,-1.1054,-1.1298,-1.1603
-0.61556,0.6717,0.3197,0.20479,-0.43615,-0.23808,-0.31383,-0.3977,-0.19779,-0.16904,-0.22401,-0.12374,0.61987,0.96446,0.31089,0.98126,-0.28466,0.070021,0.6576,-0.070911,0.63249,0.27184,0.27451,-0.11133,0.26043,0.68758,0.46021,0.34788,0.21786,0.24156,0.26893,0.31059
-0.56704,0.53717,0.13106,0.15601,-0.41345,0.51567,0.61136,0.73618,0.9197,0.007176,0.37049,0.33135,-0.50696,0.14097,-0.51948,-0.064994,0.53805,0.48715,-0.93866,0.0048172,0.60696,0.78703,0.30822,-0.43713,-0.15082,0.55242,0.37443,0.43927,0.33207,0.16526,0.074479,0.0040278
-0.59117,0.33429,-0.073539,-0.57059,-0.83027,0.52715,0.51582,0.48939,-0.21406,0.15366,-0.44188,0.00029979,-0.5576,-0.058918,-0.57053,0.010584,0.73496,-0.49758,0.20244,-0.53695,0.059677,1.037,-0.42178,0.41201,-0.49586,0.083714,0.82001,0.97269,0.73527,0.58374,0.51505,0.40698
0.15163,-0.46485,-0.48148,-0.52114,0.11971,1.8491,1.8941,2.0127,-0.38181,-0.18412,-0.52891,1.5863,-0.35329,0.1969,-0.48884,-0.29625,1.6213,-0.52401,-0.15086,-0.43996,-0.5672,1.6641,-0.45914,-0.081485,-0.36105,-0.5427,-0.062686,-0.43963,-0.56178,-0.60508,-0.62786,-0.63143
0.22627,-0.68799,-0.64904,-0.68434,0.25021,-1.875,-1.8846,-1.8924,-0.48516,-0.74736,-0.6214,-2.2391,-0.72609,0.21126,-0.5766,-0.73547,-1.7093,-0.70811,0.28877,-0.55856,-0.845,-1.5595,-0.68617,0.52185,-0.52151,-0.85526,-0.2406,-0.65066,-0.7617,-0.76304,-0.75563,-0.73616
-0.17364,-0.20889,-0.41211,-0.56161,-0.15885,0.11356,0.18773,0.23498,-0.60298,-0.44847,-0.28171,0.60817,-0.50221,0.11789,-0.39525,-0.24123,0.17292,-0.57092,0.044555,-0.42439,-0.36869,-0.77178,-0.57698,0.22392,-0.40389,-0.4503,0.19549,-0.089361,-0.2411,-0.29573,-0.30813,-0.29702
-0.48098,0.24163,-0.12565,-0.2111,-0.32052,1.3556,1.4155,1.4355,-0.35703,-0.21562,-0.36422,0.7596,-0.37672,-0.067163,-0.44384,0.13953,1.3465,-0.078297,-0.9541,0.023207,0.25915,1.7079,-0.05562,-0.8887,0.14555,-0.18476,0.33198,0.17234,-0.01881,-0.065934,-0.062336,-0.082815
-0.23996,-0.28833,-0.49778,-0.71849,-0.32914,1.0702,1.0796,1.0798,0.0044875,-0.53329,-0.49739,0.17164,-0.79149,-0.039478,-0.6287,-0.59427,1.3301,-0.69147,0.1372,-0.57091,-0.50164,1.5726,-0.67299,0.34587,-0.53518,-0.65908,0.36816,0.10533,-0.14273,-0.2377,-0.23729,-0.23343
-0.17735,-0.2216,-0.49041,-0.52303,-0.024856,1.0699,1.0849,1.072,-0.21516,-0.61665,-0.60868,0.2907,-0.56389,0.19027,-0.56527,-0.28846,1.255,-0.50866,0.010794,-0.46291,-0.19912,1.4312,-0.56259,0.18452,-0.45911,-0.46935,0.081185,-0.27989,-0.44655,-0.49492,-0.50239,-0.49897
0.1344,-0.63346,-0.54558,-0.81192,-0.083954,0.14212,0.088391,0.066244,-0.15947,-0.46965,-0.61647,-0.34299,-0.89718,0.039408,-0.6414,-1.0591,0.49047,-0.76344,0.10549,-0.57752,-0.87935,0.53482,-0.73932,0.35838,-0.53829,-0.89844,0.17884,-0.24399,-0.44455,-0.48993,-0.49098,-0.53334
-0.37185,0.025806,-0.438,-0.37546,-0.094058,0.82675,0.85632,0.91728,-0.34878,-0.53358,-0.55341,0.24355,-0.43696,0.086762,-0.52923,0.07174,0.98916,-0.34493,-0.25793,-0.3458,0.11993,1.2193,-0.35174,-0.068093,-0.3251,-0.03748,0.13264,-0.19099,-0.36,-0.3845,-0.38092,-0.38176
0.5184,-0.80413,-0.58137,-0.76453,0.18548,0.64928,0.69774,0.70736,0.024377,-0.50382,-0.49163,0.41078,-0.8119,0.00022985,-0.63774,-0.96174,0.84222,-0.73748,-0.0091851,-0.56516,-1.0595,0.29483,-0.72042,0.2447,-0.52375,-1.0059,-0.098096,-0.57099,-0.66614,-0.71596,-0.73941,-0.75233
0.28806,-0.69042,-0.66461,-0.5083,0.14655,1.7843,1.8305,1.8815,-0.61322,-0.45068,-0.57233,1.3288,-0.31465,0.43531,-0.48357,-0.54887,1.6889,-0.63188,0.27334,-0.56361,-0.78634,1.6692,-0.71348,0.3893,-0.54831,-0.95353,-0.1369,-0.55539,-0.69207,-0.71544,-0.73395,-0.75223
-0.5449,0.47557,-0.064734,0.24583,-0.27149,-1.0085,-1.0134,-1.0515,-0.51459,-0.2373,-0.11304,-0.92819,1.1313,1.6711,0.59919,1.0585,-1.0595,-0.071341,0.5698,-0.24668,0.47942,-0.35736,0.1293,0.67021,-0.14274,0.70405,0.28408,0.12102,-0.001769,-0.032433,-0.023057,-0.0038179
0.58696,-0.96674,-0.66858,-0.81337,0.20928,0.28433,0.27032,0.28348,-0.089861,-0.54492,-0.60852,0.16011,-0.89074,-0.01893,-0.62401,-1.2727,0.48199,-0.80585,0.038639,-0.55908,-1.2349,0.39299,-0.7795,0.2823,-0.51574,-1.2138,-0.11611,-0.63063,-0.74641,-0.78732,-0.80753,-0.82439
-0.69712,0.92621,0.69805,0.27871,-0.73681,0.57403,0.6055,0.667,0.35896,0.047214,0.13181,0.28166,-0.19778,0.1956,-0.30112,0.37875,0.6399,0.64399,-1.1209,0.44388,0.98144,0.70436,0.62709,-1.0509,0.39894,0.87962,0.68471,0.88016,0.83034,0.8158,0.81406,0.82766
-0.34641,-0.0906,-0.35749,-0.69427,-0.44214,0.98401,1.0242,1.0788,-0.44167,-0.27389,-0.29533,0.27329,-0.80908,-0.03626,-0.64582,-0.6205,1.1639,-0.60465,0.083144,-0.55939,-0.22248,1.2592,-0.57722,0.31108,-0.51716,-0.30381,0.42825,0.32522,-0.0059667,-0.1042,-0.14144,-0.13281
-0.14753,-0.39039,-0.62916,-0.59056,-0.061406,0.60574,0.62765,0.61674,-0.41713,-0.61517,-0.75438,-0.081905,-0.50261,-0.021338,-0.56329,-0.18844,0.87019,-0.66789,0.10941,-0.57588,-0.49605,1.0599,-0.66746,0.33255,-0.53387,-0.55498,0.10513,-0.24475,-0.46507,-0.51038,-0.52002,-0.54843
0.79392,-1.0986,-0.69283,-0.72662,0.3103,1.4812,1.4862,1.4179,-0.55116,-0.65482,-0.60166,1.2541,-0.71534,0.30204,-0.53587,-1.1662,1.3743,-0.73937,0.33139,-0.5422,-1.3903,1.4792,-0.80349,0.40784,-0.55718,-1.4485,-0.23209,-0.72045,-0.85906,-0.87895,-0.91239,-0.94353
-0.5962,0.59271,-0.043236,0.18971,-0.49284,0.086293,0.11191,0.13071,-0.26191,-0.34381,-0.46185,-0.31684,-0.12472,-0.24954,-0.14468,0.47208,0.24331,0.21748,-0.38167,0.10028,0.79212,0.57432,0.30913,-0.65527,0.24231,0.80564,0.50259,0.43627,0.26482,0.21553,0.19609,0.18307
0.5739,-1.0769,-0.80774,-0.72373,0.3429,0.6044,0.61903,0.60308,-0.53352,-0.59731,-0.72495,0.43267,-0.59491,0.21566,-0.59291,-0.89413,0.79069,-0.81411,0.14822,-0.60566,-1.2309,0.28608,-0.80343,0.37858,-0.56502,-1.1117,-0.25406,-0.83692,-0.97357,-1.0023,-1.0354,-1.0592
-0.12795,-0.44272,-0.54168,-0.79802,-0.31745,0.92399,0.92812,0.91067,-0.39184,-0.33144,-0.50393,0.080016,-0.91379,-0.037499,-0.66385,-0.99272,1.2197,-0.74863,0.13425,-0.59426,-0.65867,1.2776,-0.70917,0.38228,-0.55104,-0.66957,0.30487,0.076278,-0.19746,-0.29943,-0.31772,-0.34604
-0.045365,-0.56816,-0.61429,-0.80594,-0.15801,1.3993,1.3801,1.3448,-0.32678,-0.59421,-0.41616,0.48474,-0.90199,-0.030213,-0.65909,-0.94462,1.5571,-0.76883,0.1489,-0.59582,-0.76739,1.9123,-0.77275,0.35339,-0.5513,-1.1383,0.25018,-0.12486,-0.38138,-0.42075,-0.42131,-0.41397
0.19384,-0.78912,-0.73886,-0.7534,0.13935,0.93527,0.9127,0.90117,-0.41075,-0.17391,-0.34234,0.20334,-0.69182,0.11626,-0.618,-0.69459,1.1448,-0.8002,0.13658,-0.60049,-0.9864,1.4389,-0.78774,0.3726,-0.56121,-1.0416,-0.019489,-0.54576,-0.76741,-0.79576,-0.79989,-0.80732
0.14287,-0.70996,-0.68076,-0.77732,-0.0021188,0.5269,0.54444,0.65993,-0.53339,-0.5407,-0.72689,-0.29556,-0.8766,0.071751,-0.63913,-1.0844,0.84324,-0.7695,0.19645,-0.59051,-0.88472,1.2957,-0.75963,0.40976,-0.55848,-0.95017,0.013253,-0.33759,-0.52517,-0.58244,-0.63175,-0.65819
-0.051582,-0.46459,-0.60014,-0.59785,0.051882,-0.53947,-0.52148,-0.5728,-0.40178,-0.32707,-0.39439,-0.51958,-0.49685,0.25838,-0.51031,-0.30759,-0.3351,-0.66681,0.25269,-0.5379,-0.60705,-0.52255,-0.64375,0.41187,-0.51216,-0.51805,0.0064564,-0.40066,-0.54534,-0.57005,-0.59211,-0.62499
0.81222,-1.1625,-0.79059,-0.77477,0.3916,0.84708,0.85544,0.86011,-0.40704,-0.82632,-0.80841,0.70643,-0.64048,0.2404,-0.56728,-0.90454,0.9199,-0.8411,0.14882,-0.60587,-1.419,0.84798,-0.81744,0.37764,-0.56264,-1.2397,-0.31692,-0.87821,-0.98735,-0.99627,-1.0124,-1.0385
-0.48699,0.36129,0.069592,-0.089211,-0.2357,-1.6582,-1.6805,-1.727,0.20978,-0.36359,-0.54881,-1.8674,0.048903,0.76524,-0.13966,0.51994,-1.6136,-0.12797,0.76919,-0.26411,0.28241,-1.2026,-0.085523,0.80978,-0.2098,0.3543,0.24124,0.099305,0.0092149,0.010204,0.026695,0.09049
-0.29236,0.069192,0.17884,0.10159,-0.16059,1.9012,1.8535,1.7622,0.47782,1.0083,0.58688,0.93668,0.17311,-0.26978,-0.27345,0.29756,1.9364,0.014052,-0.42639,-0.21602,0.026056,1.6094,-0.16187,-0.37332,-0.061916,-0.0729,0.27977,-0.11832,-0.23828,-0.27916,-0.32103,-0.37959
-0.37593,0.050952,-0.25574,-0.50196,-0.37153,0.96253,0.94703,0.96487,0.39527,-0.38298,-0.6616,0.20793,-0.69525,-0.1494,-0.50816,-0.49533,1.1719,-0.39085,-0.34078,-0.30149,0.007426,1.5183,-0.40724,-0.082465,-0.30184,-0.23592,0.36884,0.21405,0.012983,-0.044916,-0.038989,-0.060147
0.18584,-0.51164,-0.46993,-0.62853,0.079167,-0.43995,-0.41942,-0.39842,0.13686,-0.17623,-0.51256,-0.60886,-0.47683,0.25689,-0.51489,-0.47088,-0.16083,-0.65922,0.018899,-0.53453,-0.76021,-0.38039,-0.62931,0.26169,-0.49075,-0.63851,-6.0033e-05,-0.42419,-0.51807,-0.55435,-0.58968,-0.62172
0.51759,-0.9525,-0.70643,-0.68395,0.29297,2.1504,2.1437,2.137,-0.5532,-0.56388,-0.68622,1.7045,-0.48252,0.26431,-0.55838,-0.66973,1.9087,-0.77251,0.1538,-0.59179,-1.1613,1.9718,-0.79567,0.33448,-0.55029,-1.357,-0.21027,-0.75267,-0.87921,-0.89646,-0.93261,-0.96331
-0.66682,0.84289,0.6716,0.57728,-0.51249,-0.92359,-0.98438,-0.99801,0.34081,1.1897,0.50919,-0.91777,1.6598,2.1033,1.223,1.3345,-0.94393,0.28896,1.0008,0.048293,0.76071,-0.45205,0.51148,0.89206,0.17231,0.95968,0.4953,0.52179,0.49444,0.46827,0.46397,0.49387
0.039588,-0.58425,-0.60645,-0.73465,-0.01854,-0.21941,-0.22662,-0.27906,-0.46459,-0.6145,-0.57533,-0.79626,-0.80783,0.12842,-0.59644,-0.83366,0.24115,-0.72425,0.21163,-0.57272,-0.72527,-0.1674,-0.7143,0.43298,-0.5401,-0.77634,0.087292,-0.34318,-0.52083,-0.55318,-0.56187,-0.57912
0.11292,-0.57672,-0.60479,-0.53778,0.10435,-0.68435,-0.64869,-0.58492,-0.63074,-0.28865,-0.55316,-0.97677,-0.33158,0.36476,-0.51179,-0.43475,-0.36828,-0.65164,0.2118,-0.57697,-0.67261,-0.66521,-0.65469,0.39942,-0.53279,-0.58568,-0.0073061,-0.44278,-0.57024,-0.61396,-0.61647,-0.63627
0.40557,-0.6437,-0.4216,-0.75149,0.012713,0.38935,0.40224,0.46652,-0.1193,-0.51172,-0.36421,0.26722,-0.86528,0.038539,-0.61549,-1.1539,0.50072,-0.66793,0.001649,-0.54246,-0.98117,0.57944,-0.62157,0.24671,-0.49985,-0.76769,0.060087,-0.30954,-0.42405,-0.49146,-0.55013,-0.59474
0.38059,-0.77621,-0.69358,-0.70475,0.2441,1.7573,1.8127,1.9478,-0.70026,-0.60169,-0.74112,1.5652,-0.51992,0.16412,-0.54765,-0.4418,1.5328,-0.70653,0.058108,-0.576,-0.8216,1.647,-0.63748,0.20605,-0.51375,-0.74707,-0.16183,-0.64605,-0.77926,-0.82913,-0.85855,-0.88479
-0.23236,-0.19009,-0.44056,-0.60945,-0.075828,-0.68005,-0.78658,-0.93724,-0.66571,-0.53931,-0.25438,-0.15501,-0.63968,0.12259,-0.58866,-0.30965,-0.50326,-0.59193,0.16884,-0.54879,-0.26887,-1.7586,-0.59903,0.37247,-0.51063,-0.39086,0.076108,-0.23503,-0.40022,-0.42122,-0.38996,-0.36549
-0.39149,0.19456,-0.36071,0.14899,-0.0080156,-1.3753,-1.3563,-1.2966,-0.28698,-0.57542,-0.58389,-1.44,0.63265,1.5265,0.27792,0.56237,-1.3377,-0.10811,0.54346,-0.29606,0.42767,-0.94305,-0.11317,0.65496,-0.32719,0.41763,0.060467,-0.25112,-0.35719,-0.3763,-0.36957,-0.33975
0.53037,-0.87039,-0.51877,-0.68519,0.22555,0.50126,0.47212,0.48679,-0.18787,0.31163,-0.33332,0.35664,-0.54353,0.20438,-0.55693,-0.90523,0.67049,-0.7359,0.12573,-0.56797,-1.0424,0.49054,-0.716,0.33841,-0.50534,-0.90631,-0.15809,-0.6358,-0.74157,-0.75948,-0.7852,-0.81527
0.20734,-0.51515,-0.42187,-0.35,0.10848,1.1298,1.11,1.0769,-0.25985,-0.66948,-0.18069,0.82153,-0.31464,0.21802,-0.1039,-0.64906,1.1728,-0.41124,-0.28096,-0.078577,-0.79062,1.0713,-0.40364,-0.29839,-0.030553,-0.71291,-0.099416,-0.45681,-0.55785,-0.5816,-0.6103,-0.65129
1.6611,-1.5301,-0.85951,-0.83997,0.61737,-0.69234,-0.67594,-0.59036,-0.7888,-0.78068,-0.77964,-0.32687,-0.91859,0.13575,-0.62437,-1.7919,-0.45363,-0.86158,0.16324,-0.60274,-1.6651,-1.6297,-0.87746,0.37786,-0.57073,-1.6913,-0.48168,-1.1336,-1.212,-1.2005,-1.2239,-1.2434
0.32423,-0.64595,-0.46651,-0.62205,0.2531,-0.28907,-0.30559,-0.36531,-0.17591,-0.61778,-0.49385,0.19415,-0.56965,0.43278,-0.4204,-0.59593,-0.098876,-0.64028,0.32066,-0.48825,-0.86359,-1.2414,-0.67037,0.42422,-0.48498,-0.92903,-0.17466,-0.60394,-0.6717,-0.67183,-0.67222,-0.67308
-0.076298,-0.18358,-0.2403,-0.49649,-0.27905,0.070401,0.11223,0.21456,0.13564,-0.23895,-0.45683,0.16039,-0.75889,0.105,-0.58559,-0.73976,0.099765,-0.31289,-0.43599,-0.39044,-0.40236,0.149,-0.34935,0.00037982,-0.4123,-0.24683,0.3269,0.1166,-0.023957,-0.07389,-0.15493,-0.21541
0.58583,-0.9796,-0.6893,-0.74312,0.25916,1.8473,1.8279,1.8256,-0.59354,-0.38072,-0.7325,1.4462,-0.57229,0.26017,-0.5557,-0.76341,1.7198,-0.7994,0.13358,-0.59335,-1.2603,1.6861,-0.78355,0.33973,-0.54871,-1.1647,-0.18391,-0.70789,-0.82219,-0.86107,-0.89122,-0.93101
-0.47921,0.3739,-0.0055668,0.12328,-0.22939,-0.70164,-0.72027,-0.69864,-0.053181,-0.45509,-0.23795,-0.66475,1.001,1.3934,0.61166,0.96414,-0.66232,-0.17446,0.57286,-0.30509,0.27678,-0.061107,-0.032262,0.66934,-0.23867,0.44255,0.2711,0.041507,-0.082835,-0.09202,-0.060587,-0.033232
