-0.4327,-0.43597,-0.43191,-0.43643,-0.4353,-0.43604,-0.43513,-0.4307,-0.43192,-0.43177,-0.43345,-0.43704,-0.43243,-0.43211,-0.43496,-0.42999,-0.43123,-0.42886,-0.43128,-0.43364,-0.42731,-0.4353,-0.43338,-0.43296,-0.435,-0.43479,-0.43501,-0.43126,-0.43617,-0.43324,-0.43806,-0.43574,-0.43816,-0.4348,-0.43811,-0.43133,-0.43352,-0.4333,-0.43437,-0.43783,-0.43648,-0.43482,-0.43398,-0.43534,-0.4308,-0.43283,-0.43512,-0.43358,-0.43506,-0.43583,-0.43618,-0.43491,-0.43699,-0.43711,-0.43449,-0.4382,-0.43548,-0.43938,-0.43507,-0.43678,-0.4355,-0.434,-0.43555,-0.43866,-0.436,-0.43399,-0.43573,-0.43565,-0.43134,-0.42962,-0.42967,-0.43103,-0.43334,-0.42667,-0.43051,-0.431,-0.43188,-0.43471,-0.43461,-0.4358,-0.4367,-0.43768,-0.43905,-0.44145,-0.43823,-0.44403,-0.44212,-0.43948,-0.44055,-0.43788,-0.4428,-0.43873,-0.43595,-0.43814,-0.43722,-0.43486,-0.43594,-0.43816,-0.43443,-0.43718
-0.33647,-0.3415,-0.34262,-0.34723,-0.32836,-0.34081,-0.34136,-0.33814,-0.3289,-0.33196,-0.33145,-0.33278,-0.33239,-0.33467,-0.34707,-0.34441,-0.34513,-0.34321,-0.33907,-0.33017,-0.33217,-0.33583,-0.33005,-0.33008,-0.33681,-0.32063,-0.32696,-0.31136,-0.31535,-0.29802,-0.31494,-0.31986,-0.31851,-0.32021,-0.32392,-0.32325,-0.32617,-0.32291,-0.33802,-0.32995,-0.32668,-0.33498,-0.33313,-0.3338,-0.33467,-0.34016,-0.34504,-0.33439,-0.34465,-0.32851,-0.32895,-0.34326,-0.33531,-0.33332,-0.34393,-0.33482,-0.34386,-0.33333,-0.34113,-0.348,-0.33375,-0.34442,-0.33676,-0.34765,-0.34337,-0.3277,-0.34371,-0.32995,-0.32625,-0.32493,-0.33377,-0.3351,-0.33359,-0.32893,-0.33675,-0.33657,-0.33011,-0.33175,-0.33679,-0.33187,-0.3369,-0.32862,-0.33995,-0.33672,-0.347,-0.34927,-0.34853,-0.34349,-0.35143,-0.34799,-0.33737,-0.3451,-0.34676,-0.34191,-0.33524,-0.34699,-0.3392,-0.34127,-0.33448,-0.34173
-0.44314,-0.44493,-0.44244,-0.44523,-0.4442,-0.44651,-0.44486,-0.44129,-0.44301,-0.44159,-0.443,-0.44758,-0.44483,-0.44382,-0.44734,-0.44307,-0.44387,-0.44152,-0.44358,-0.44515,-0.43906,-0.44581,-0.44474,-0.44401,-0.44598,-0.44538,-0.44386,-0.44167,-0.44651,-0.44267,-0.44681,-0.44622,-0.44736,-0.44491,-0.4473,-0.44018,-0.44333,-0.44176,-0.44373,-0.44833,-0.44705,-0.44411,-0.44332,-0.44368,-0.44098,-0.44246,-0.44367,-0.44278,-0.44388,-0.44527,-0.44531,-0.44474,-0.44754,-0.44622,-0.44336,-0.44799,-0.44557,-0.44885,-0.44344,-0.4471,-0.44495,-0.44284,-0.44574,-0.44713,-0.44648,-0.44387,-0.44543,-0.44509,-0.44166,-0.4383,-0.43915,-0.44012,-0.44169,-0.43656,-0.43896,-0.44041,-0.44116,-0.44457,-0.44344,-0.44578,-0.44559,-0.4463,-0.44751,-0.45122,-0.44824,-0.45287,-0.45073,-0.45007,-0.45036,-0.44717,-0.45155,-0.4476,-0.44582,-0.44761,-0.44778,-0.44422,-0.44621,-0.44749,-0.44332,-0.4465
-0.28135,-0.29151,-0.27538,-0.28258,-0.28097,-0.27305,-0.29118,-0.27032,-0.27646,-0.27802,-0.27977,-0.28026,-0.28591,-0.27999,-0.29062,-0.28806,-0.28592,-0.2852,-0.2778,-0.27513,-0.27647,-0.28773,-0.27236,-0.28301,-0.28339,-0.29042,-0.29431,-0.28261,-0.29631,-0.28474,-0.27437,-0.27531,-0.29156,-0.28373,-0.27866,-0.28233,-0.27911,-0.26944,-0.28271,-0.27946,-0.27373,-0.27066,-0.28543,-0.29002,-0.28289,-0.29259,-0.28942,-0.29303,-0.27367,-0.29477,-0.29366,-0.28664,-0.2842,-0.29794,-0.2979,-0.27647,-0.28758,-0.29385,-0.27826,-0.28416,-0.29,-0.29626,-0.28711,-0.30938,-0.29726,-0.31263,-0.30185,-0.32436,-0.32637,-0.32424,-0.32466,-0.31009,-0.30833,-0.30346,-0.3132,-0.29249,-0.29759,-0.30486,-0.2882,-0.29961,-0.29988,-0.29298,-0.2945,-0.29528,-0.27857,-0.28257,-0.29214,-0.29192,-0.29166,-0.2825,-0.29633,-0.28188,-0.27551,-0.28213,-0.27325,-0.2915,-0.28351,-0.27385,-0.2892,-0.29221
-0.42001,-0.42002,-0.41801,-0.421,-0.41954,-0.42261,-0.4212,-0.41891,-0.41989,-0.41823,-0.42118,-0.42587,-0.42225,-0.42208,-0.42718,-0.42185,-0.42235,-0.4192,-0.42201,-0.42186,-0.41676,-0.42329,-0.42074,-0.42011,-0.42228,-0.42128,-0.42049,-0.41893,-0.42305,-0.41868,-0.42225,-0.42148,-0.42232,-0.42048,-0.4239,-0.41754,-0.41952,-0.4185,-0.4203,-0.42298,-0.42179,-0.42035,-0.41968,-0.41925,-0.41701,-0.41793,-0.41951,-0.41935,-0.42042,-0.4209,-0.42189,-0.41998,-0.42407,-0.42196,-0.41853,-0.42433,-0.42136,-0.42348,-0.41836,-0.42171,-0.42074,-0.41824,-0.4205,-0.42244,-0.42296,-0.41912,-0.42189,-0.42151,-0.41812,-0.41491,-0.4151,-0.41745,-0.41685,-0.41401,-0.41537,-0.41725,-0.41751,-0.42035,-0.41979,-0.42197,-0.42232,-0.42111,-0.42399,-0.42663,-0.42296,-0.42761,-0.42551,-0.42461,-0.42533,-0.42351,-0.42752,-0.42265,-0.42242,-0.42294,-0.42244,-0.42009,-0.42281,-0.42265,-0.4201,-0.42261
0.23868,0.20768,0.21835,0.23164,0.23474,0.24708,0.20405,0.22268,0.24477,0.2014,0.1987,0.21115,0.25691,0.19972,0.24899,0.24975,0.1979,0.21906,0.2116,0.2268,0.24274,0.23028,0.22432,0.20748,0.21739,0.20875,0.2433,0.25083,0.23934,0.24906,0.24165,0.20243,0.21256,0.20568,0.21078,0.25484,0.23354,0.23182,0.24505,0.26495,0.24544,0.24758,0.29336,0.25449,0.24936,0.27708,0.30832,0.29044,0.30465,0.34077,0.34008,0.32098,0.30929,0.31257,0.27875,0.27938,0.25903,0.2501,0.28794,0.2703,0.22867,0.23838,0.27686,0.25391,0.25194,0.26089,0.2462,0.2191,0.2266,0.24253,0.2338,0.20507,0.24486,0.2067,0.2051,0.25353,0.21188,0.20006,0.21843,0.20615,0.22302,0.22909,0.2096,0.21297,0.20587,0.2589,0.24056,0.2417,0.22779,0.20564,0.25654,0.26069,0.21984,0.24985,0.23761,0.20212,0.25037,0.2425,0.21188,0.22689
-0.44181,-0.44348,-0.44103,-0.44404,-0.44299,-0.44523,-0.44355,-0.4402,-0.44195,-0.44061,-0.4421,-0.4466,-0.4436,-0.44259,-0.44598,-0.44168,-0.44269,-0.44026,-0.44212,-0.44367,-0.43771,-0.44437,-0.44343,-0.44271,-0.44438,-0.44392,-0.44248,-0.44033,-0.44512,-0.44128,-0.44543,-0.44488,-0.44587,-0.4434,-0.44586,-0.43879,-0.44204,-0.44018,-0.44224,-0.44682,-0.44543,-0.44253,-0.44171,-0.44227,-0.43955,-0.44105,-0.44229,-0.44134,-0.44249,-0.44375,-0.44385,-0.44322,-0.446,-0.44483,-0.4418,-0.44648,-0.44425,-0.44742,-0.44215,-0.44563,-0.44363,-0.44127,-0.44426,-0.44562,-0.44497,-0.44236,-0.44406,-0.44377,-0.44012,-0.43695,-0.43759,-0.43878,-0.44015,-0.43518,-0.43747,-0.43908,-0.4396,-0.44305,-0.44198,-0.44435,-0.44425,-0.44483,-0.44612,-0.44986,-0.44683,-0.45132,-0.44919,-0.4484,-0.44873,-0.44559,-0.45018,-0.44622,-0.44451,-0.44616,-0.44642,-0.44271,-0.44467,-0.44617,-0.44177,-0.44521
-0.4434,-0.44518,-0.4427,-0.44548,-0.44444,-0.44676,-0.4451,-0.44153,-0.44322,-0.44179,-0.44321,-0.44778,-0.44506,-0.44404,-0.44758,-0.4433,-0.44413,-0.44176,-0.44383,-0.44543,-0.4393,-0.44608,-0.44502,-0.44429,-0.44624,-0.44564,-0.44411,-0.44192,-0.44677,-0.44294,-0.44708,-0.44649,-0.44763,-0.44517,-0.44755,-0.44046,-0.44358,-0.44203,-0.44397,-0.44859,-0.44731,-0.44436,-0.44358,-0.44395,-0.44125,-0.44272,-0.44392,-0.44303,-0.44414,-0.44553,-0.44556,-0.44502,-0.44781,-0.44648,-0.44363,-0.44826,-0.44582,-0.4491,-0.44371,-0.44734,-0.44519,-0.44308,-0.44599,-0.44738,-0.44673,-0.44415,-0.44567,-0.44535,-0.44193,-0.43857,-0.43941,-0.44039,-0.44196,-0.4368,-0.43921,-0.44067,-0.44144,-0.44485,-0.44371,-0.44604,-0.44587,-0.44659,-0.44778,-0.45149,-0.4485,-0.45314,-0.45101,-0.45033,-0.45063,-0.44742,-0.45183,-0.44786,-0.44608,-0.44789,-0.44805,-0.44448,-0.4465,-0.44776,-0.44359,-0.44678
-0.44324,-0.44496,-0.44254,-0.44531,-0.44426,-0.44658,-0.44492,-0.44132,-0.44304,-0.44162,-0.44303,-0.44755,-0.44486,-0.44387,-0.44738,-0.44314,-0.44392,-0.44159,-0.44363,-0.44523,-0.43913,-0.44589,-0.44484,-0.4441,-0.44604,-0.44543,-0.44392,-0.4417,-0.44655,-0.44272,-0.4469,-0.44631,-0.44746,-0.44498,-0.44737,-0.44027,-0.4434,-0.44184,-0.4438,-0.44837,-0.44712,-0.44415,-0.44337,-0.44372,-0.44106,-0.4425,-0.44369,-0.44277,-0.44385,-0.44527,-0.44527,-0.44472,-0.44756,-0.44621,-0.44337,-0.44805,-0.44559,-0.44888,-0.44351,-0.44712,-0.44498,-0.44288,-0.44582,-0.44722,-0.44654,-0.44398,-0.44547,-0.44516,-0.44172,-0.43838,-0.43924,-0.44019,-0.44175,-0.4366,-0.439,-0.4405,-0.44124,-0.44463,-0.44354,-0.44586,-0.4457,-0.44641,-0.4476,-0.45127,-0.4483,-0.45293,-0.45082,-0.4501,-0.45043,-0.44725,-0.45162,-0.44764,-0.44585,-0.44772,-0.44783,-0.44429,-0.44632,-0.44757,-0.44339,-0.44658
3.3946,3.29,3.4797,3.251,3.4237,3.3756,3.3713,3.5,3.2471,3.1734,3.2991,3.4642,3.4828,3.3822,3.3708,3.2438,3.4274,3.4542,3.4622,3.1736,3.3893,3.3378,3.3777,3.3648,3.5209,3.1504,3.3599,3.2268,3.4129,3.1012,3.5543,3.2864,3.2066,3.4289,3.1464,3.3756,3.258,3.3266,3.3724,3.5009,3.5814,3.2779,3.1879,3.2039,3.4264,3.2953,3.4501,3.1768,3.4804,3.4889,3.2681,3.2157,3.35,3.5653,3.4295,3.3258,3.5179,3.6117,3.5186,3.6139,3.6058,3.7321,3.654,3.8646,3.6771,3.9169,4.0354,4.0803,3.6881,3.6521,3.7103,3.6665,3.3393,3.2101,3.4082,3.3206,3.4618,3.4967,3.5048,3.518,3.3748,3.2548,3.4591,3.5062,3.3292,3.2948,3.4679,3.6256,3.522,3.3725,3.5378,3.2406,3.2854,3.232,3.5967,3.2823,3.1619,3.2554,3.5199,3.5153
-0.44329,-0.44507,-0.4426,-0.44537,-0.44433,-0.44665,-0.44499,-0.44143,-0.44311,-0.44168,-0.4431,-0.44767,-0.44494,-0.44393,-0.44747,-0.44318,-0.44402,-0.44165,-0.44372,-0.44532,-0.43919,-0.44597,-0.44491,-0.44417,-0.44613,-0.44551,-0.44399,-0.4418,-0.44665,-0.44281,-0.44695,-0.44637,-0.4475,-0.44504,-0.4474,-0.44032,-0.44345,-0.44188,-0.44384,-0.44845,-0.44717,-0.44423,-0.44346,-0.44382,-0.44112,-0.44259,-0.4438,-0.44291,-0.44402,-0.44541,-0.44546,-0.4449,-0.4477,-0.44638,-0.44353,-0.44815,-0.44571,-0.44898,-0.44361,-0.44724,-0.44509,-0.44299,-0.44589,-0.44729,-0.44664,-0.44404,-0.44556,-0.44524,-0.44182,-0.43847,-0.43931,-0.44027,-0.44186,-0.43669,-0.43909,-0.44056,-0.44133,-0.44474,-0.44359,-0.44591,-0.44577,-0.44648,-0.44767,-0.45138,-0.44839,-0.45303,-0.4509,-0.45021,-0.45051,-0.44732,-0.45171,-0.44774,-0.44597,-0.44778,-0.44794,-0.44437,-0.44638,-0.44765,-0.44349,-0.44667
-0.38268,-0.38228,-0.38165,-0.3847,-0.38426,-0.3841,-0.38369,-0.38262,-0.38103,-0.38219,-0.38326,-0.38514,-0.38297,-0.38352,-0.38624,-0.38375,-0.38536,-0.38136,-0.38456,-0.38587,-0.37835,-0.38521,-0.38444,-0.38452,-0.38477,-0.3847,-0.38348,-0.38252,-0.38732,-0.38317,-0.38717,-0.38519,-0.38616,-0.38538,-0.38651,-0.38185,-0.38141,-0.38002,-0.3849,-0.38576,-0.38572,-0.38234,-0.38433,-0.38321,-0.38037,-0.3808,-0.38265,-0.38174,-0.38479,-0.38571,-0.38584,-0.38514,-0.38677,-0.38498,-0.38315,-0.38707,-0.38438,-0.3876,-0.38245,-0.387,-0.38247,-0.38216,-0.38644,-0.38658,-0.38455,-0.38351,-0.3826,-0.38589,-0.38302,-0.3786,-0.38013,-0.38091,-0.37927,-0.37517,-0.37953,-0.37937,-0.38146,-0.38212,-0.37969,-0.38266,-0.38151,-0.37989,-0.38026,-0.38216,-0.37929,-0.38441,-0.38404,-0.38556,-0.38714,-0.38447,-0.3883,-0.38546,-0.38282,-0.38493,-0.38504,-0.38337,-0.3848,-0.38415,-0.38407,-0.38611
-0.43843,-0.44001,-0.43786,-0.44008,-0.43951,-0.44126,-0.44027,-0.43597,-0.43784,-0.43651,-0.43789,-0.44278,-0.4395,-0.43845,-0.44271,-0.4378,-0.43882,-0.43655,-0.43847,-0.44013,-0.43398,-0.4407,-0.43973,-0.43895,-0.44068,-0.44044,-0.43905,-0.43689,-0.44156,-0.43792,-0.44203,-0.44131,-0.44223,-0.43979,-0.4422,-0.43508,-0.43827,-0.4373,-0.43881,-0.44365,-0.44221,-0.44005,-0.439,-0.43936,-0.43707,-0.43919,-0.43983,-0.43855,-0.43965,-0.44126,-0.44121,-0.44031,-0.44264,-0.44163,-0.43885,-0.44314,-0.44052,-0.44426,-0.43833,-0.44168,-0.44009,-0.43808,-0.44046,-0.4425,-0.44175,-0.43914,-0.44034,-0.44022,-0.43697,-0.43318,-0.434,-0.4349,-0.43683,-0.43166,-0.43439,-0.43531,-0.43597,-0.43917,-0.4388,-0.4404,-0.44039,-0.44086,-0.44279,-0.44572,-0.44354,-0.44802,-0.44591,-0.44522,-0.44574,-0.44229,-0.44686,-0.44231,-0.44105,-0.443,-0.4425,-0.43934,-0.44116,-0.44206,-0.43825,-0.44157
-0.11505,-0.1051,-0.11019,-0.11276,-0.10435,-0.096419,-0.095457,-0.11182,-0.10276,-0.093715,-0.095439,-0.10854,-0.098765,-0.095214,-0.1116,-0.10114,-0.11594,-0.1166,-0.12211,-0.11591,-0.12495,-0.12015,-0.11713,-0.12705,-0.13752,-0.15003,-0.1685,-0.14429,-0.13869,-0.14056,-0.13989,-0.12794,-0.13451,-0.12243,-0.11599,-0.11687,-0.12296,-0.1077,-0.10751,-0.10895,-0.1057,-0.094404,-0.097353,-0.10316,-0.10618,-0.10888,-0.10107,-0.091076,-0.096471,-0.11577,-0.095344,-0.09305,-0.089926,-0.10846,-0.10939,-0.11228,-0.094986,-0.097689,-0.092919,-0.09758,-0.098563,-0.10557,-0.099404,-0.10373,-0.093193,-0.10137,-0.10009,-0.095313,-0.115,-0.11549,-0.10479,-0.094864,-0.10637,-0.093786,-0.12186,-0.10333,-0.1133,-0.10013,-0.11149,-0.10376,-0.10817,-0.090443,-0.092437,-0.095578,-0.1149,-0.099566,-0.095166,-0.10662,-0.10227,-0.10101,-0.1086,-0.10129,-0.10185,-0.10771,-0.098552,-0.10943,-0.096884,-0.10213,-0.11498,-0.10687
