-1.5844,-1.4097,-1.5686,-1.396,-1.5684,-1.4053,-1.5598,-1.448,-1.3163,-1.5065,-0.91574,-1.5762,-0.38147,-1.4789,0.19554,-1.1297,0.67739,-0.64854,0.9602,0.034575,1.1433,0.56468,1.2834,0.90055,1.2556,1.1436,1.2323,1.1579,1.2313,1.1626,1.2727,0.9497,1.2205,0.75138,1.0634,0.18081,0.72269,-0.53241,0.18611,-1.1942,-0.51387,-1.5904,-1.2236,-1.6359,-1.7784,-1.5349,-1.9875,-1.4931,-2.0133,-1.4607,-2.0041,-1.5097,-1.9869,-1.4736,-1.8913,-1.5525,-1.6525,-1.6618,-1.1798,-1.837,-0.49142,-1.866,0.26402,-1.6461,0.90258,-1.1037,1.3157,-0.34271,1.4994,0.35708,1.5298,0.76945,1.4622,0.83042,1.3867,0.8805,1.3323,0.91438,1.227,0.675,1.0596,0.15923,0.75663,-0.47294,0.35851,-0.93095,-0.066007,-1.1844,-0.50227,-1.2172
1.0605,0.4176,1.0552,0.42057,1.0515,0.33949,0.98666,-0.24582,0.78185,-0.77186,0.48777,-0.86055,0.046822,-0.94047,-0.46062,-0.76165,-0.81454,-0.4999,-0.98463,-0.18629,-1.0188,0.14883,-1.0533,0.39076,-1.1113,0.66989,-1.0647,1.3614,-1.095,1.3277,-1.0663,0.53568,-0.87595,0.1116,-0.45314,-0.33022,0.0899,-0.58017,0.54822,-0.48495,0.88557,-0.42876,1.1157,-0.38731,1.3845,0.0098253,1.6679,0.31661,1.8357,0.62632,1.8322,0.54249,1.677,0.19456,1.3459,-0.38646,0.89104,-0.77565,0.4112,-0.59626,-0.079142,-0.62401,-0.55484,-0.43136,-0.89193,0.015041,-1.068,0.32625,-1.3482,0.58612,-1.5526,1.0858,-1.5854,1.2738,-1.5028,1.2138,-1.2008,0.54108,-0.79302,0.27172,-0.49842,-0.028396,-0.10963,-0.18137,0.33129,-0.1275,0.65024,-0.0043408,0.83578,0.10498
0.15618,-0.063935,0.14807,-0.061383,0.073938,-0.068865,-0.059584,-0.059882,-0.25216,-0.037165,-0.45474,-0.0068531,-0.63219,0.033848,-0.80984,0.066445,-0.97323,0.10795,-1.0787,0.10365,-1.1629,0.093387,-1.2768,0.11518,-1.3946,0.19613,-1.4611,0.31723,-1.4466,0.36442,-1.3747,0.37865,-1.2753,0.37943,-1.1361,0.41308,-0.91308,0.503,-0.58635,0.43378,-0.19089,0.31349,0.20337,0.19642,0.55697,0.10843,0.78442,0.020453,0.89243,-0.042191,0.99638,-0.055413,1.0771,-0.016037,0.99946,-0.030209,0.68273,-0.034488,0.25543,0.024058,-0.13485,0.11488,-0.45657,0.12923,-0.7019,0.091708,-0.93561,0.11812,-1.1215,0.12805,-1.1505,0.13679,-1.0791,0.15858,-0.95637,0.21384,-0.75709,0.28776,-0.42238,0.25825,-0.053283,0.22629,0.34192,0.20294,0.63038,0.15762,0.80937,0.12121,0.90438,0.12924
1.4008,-0.60718,1.4063,-0.59277,1.423,-0.60098,1.4506,-0.60524,1.4846,-0.58509,1.5327,-0.55928,1.5198,-0.54306,1.3702,-0.56449,1.1112,-0.60798,0.81381,-0.64193,0.50499,-0.61346,0.19629,-0.55989,-0.099846,-0.49421,-0.41425,-0.44216,-0.66084,-0.40624,-0.81114,-0.42085,-0.80937,-0.40915,-0.61522,-0.46957,-0.26832,-0.50055,0.16203,-0.53327,0.58653,-0.55778,0.97532,-0.59809,1.3052,-0.64749,1.6017,-0.63761,1.8574,-0.59653,2.0358,-0.55635,2.0948,-0.53427,2.0064,-0.53226,1.7681,-0.51783,1.4571,-0.58038,1.0796,-0.60832,0.66795,-0.60264,0.27978,-0.55195,-0.06974,-0.49132,-0.38252,-0.43014,-0.62401,-0.3721,-0.78831,-0.31173,-0.83595,-0.29281,-0.75709,-0.20558,-0.57989,-0.17192,-0.32221,-0.14908,0.00095948,-0.14164,0.30411,-0.1275,0.57065,-0.12989,0.81006,-0.12554
0.73959,-0.79237,0.70408,-0.77812,0.72889,-0.77423,0.77938,-0.76634,0.82202,-0.74695,0.77463,-0.735,0.4856,-0.77383,0.11084,-0.80112,-0.21143,-0.83767,-0.46184,-0.82146,-0.67902,-0.7798,-0.82977,-0.72524,-0.91915,-0.62957,-0.9021,-0.57778,-0.82622,-0.59892,-0.64102,-0.66354,-0.33242,-0.78111,0.056244,-0.8567,0.48392,-0.91469,0.88619,-0.93623,1.2564,-0.94504,1.5601,-0.92242,1.7586,-0.94332,1.8446,-0.93377,1.749,-0.95526,1.5,-0.99265,1.1306,-1.0363,0.68549,-1.0666,0.2113,-1.0334,-0.22298,-0.97805,-0.58054,-0.90703,-0.82781,-0.85183,-0.96582,-0.75123,-1.0171,-0.65488,-0.9934,-0.58763,-0.8729,-0.57839,-0.67578,-0.55355,-0.40995,-0.53283,-0.10992,-0.52561,0.19846,-0.508,0.48462,-0.4842,0.76587,-0.43315,1.011,-0.36077,1.1896,-0.30562,1.3075,-0.25895
-0.25223,0.54107,-0.25182,0.54416,-0.24866,0.54985,-0.24712,0.57215,-0.31242,0.57295,-0.40352,0.59574,-0.56954,0.6107,-0.75694,0.65797,-0.96267,0.67529,-1.1624,0.66968,-1.3585,0.63396,-1.5511,0.68008,-1.6676,0.72398,-1.7152,0.7918,-1.643,0.84608,-1.4916,0.93546,-1.2642,1.0043,-1.0203,1.048,-0.74591,1.0447,-0.44152,1.0463,-0.11916,1.0395,0.074695,1.0234,0.28484,1.0451,0.46417,1.0899,0.53463,1.0992,0.50347,1.0596,0.43432,1.0205,0.27408,0.97389,0.013934,0.93226,-0.33423,0.88303,-0.68083,0.86953,-1.0025,0.86118,-1.2614,0.84262,-1.4653,0.92085,-1.6437,1.0441,-1.6387,1.0996,-1.5667,1.0858,-1.475,1.1072,-1.3118,1.1411,-1.0802,1.0917,-0.82301,1.0574,-0.57046,1.0378,-0.31219,1.0258,-0.10134,1,0.098152,1.0026
0.10757,0.17064,0.10909,0.1734,0.11306,0.17859,0.1082,0.18795,0.089149,0.21184,0.016491,0.23167,-0.15166,0.29021,-0.38654,0.31618,-0.60289,0.35112,-0.80689,0.40736,-0.9879,0.43989,-1.1142,0.44587,-1.1619,0.43973,-1.1359,0.46638,-1.0847,0.4332,-1.0131,0.43576,-0.87595,0.46864,-0.63832,0.52145,-0.3877,0.53486,-0.1156,0.57889,0.12009,0.62004,0.29692,0.65048,0.40956,0.6014,0.43105,0.59628,0.38289,0.5611,0.20341,0.52636,-0.015643,0.50227,-0.32138,0.47184,-0.65486,0.43277,-1.0018,0.40585,-1.2825,0.24067,-1.4829,0.28498,-1.578,0.33694,-1.5163,0.38572,-1.3186,0.44297,-1.0739,0.48063,-0.78831,0.57513,-0.47478,0.61387,-0.19314,0.66106,0.077981,0.72878,0.31768,0.81609,0.48938,0.86555,0.55789,0.89625,0.54409,0.89959,0.50129,0.90553
-2.0317,-1.2122,-2.0367,-1.1859,-2.0474,-1.1702,-2.0731,-1.1505,-2.1095,-1.133,-2.1246,-1.0865,-2.0843,-1.0302,-1.9422,-0.74853,-1.4917,-0.56748,-1.0055,-0.43484,-0.47313,-0.37785,-0.0068758,-0.32568,0.40595,-0.29119,0.71392,-0.23877,0.95208,-0.21356,1.1451,-0.23527,1.2537,-0.26036,1.2023,-0.26827,0.93763,-0.29348,0.51203,-0.37214,-0.09523,-0.39649,-0.74406,-0.40356,-1.2909,-0.45035,-1.6231,-0.55538,-1.829,-0.64541,-2.0255,-0.62099,-2.1475,-0.66385,-2.1836,-0.66176,-2.2117,-0.63059,-2.1923,-0.6122,-1.9956,-0.54543,-1.592,-0.54035,-1.1558,-0.32208,-0.60961,-0.31298,-0.1756,-0.31568,0.13226,-0.33081,0.34635,-0.32514,0.51617,-0.34615,0.6574,-0.31226,0.78218,-0.27948,0.88339,-0.24289,0.91334,-0.19459,0.8298,-0.16635,0.60598,-0.18006,0.27828,-0.21043
-2.129,-0.97756,-2.105,-0.96347,-2.0474,-0.98459,-1.8954,-0.97702,-1.5874,-0.69714,-1.0387,-0.58434,-0.52773,-0.58149,-0.10078,-0.56449,0.21181,-0.54046,0.4792,-0.49007,0.6594,-0.47485,0.81602,-0.43591,0.93193,-0.39942,1.0087,-0.36085,0.97276,-0.36498,0.773,-0.42085,0.44401,-0.48352,-0.013242,-0.54703,-0.59066,-0.51645,-1.1657,-0.50103,-1.6262,-0.54168,-1.9253,-0.85755,-2.1299,-0.84471,-2.2747,-0.78565,-2.3277,-0.72697,-2.272,-0.75021,-2.1475,-0.7124,-1.8697,-0.87234,-1.5758,-0.59836,-1.1576,-0.58038,-0.64741,-0.52967,-0.16181,-0.5092,0.26925,-0.47535,0.59242,-0.38728,0.85896,-0.31568,1.0416,-0.27579,1.1059,-0.24451,1.0811,-0.21281,0.97171,-0.17891,0.75439,-0.18539,0.47532,-0.17589,0.12998,-0.14164,-0.3031,-0.088646,-0.76451,-0.054562,-1.1799,-0.089119
-1.6622,-0.6442,-1.6564,-0.65454,-1.6563,-0.60098,-1.5895,-0.53087,-1.3565,-0.41075,-0.92601,-0.3584,-0.44418,-0.31228,0.036764,-0.26217,0.45519,-0.21623,0.74062,-0.1449,0.90648,-0.12834,1.009,-0.13278,1.0432,-0.12874,1.0087,-0.11674,0.86938,-0.14478,0.65603,-0.17816,0.35529,-0.20084,-0.09428,-0.17535,-0.65042,-0.18193,-1.2381,-0.19479,-1.6501,-0.2674,-1.8201,-0.35487,-1.8578,-0.43388,-1.9102,-0.45666,-1.9591,-0.44981,-1.8862,-0.47551,-1.7297,-0.48571,-1.4799,-0.3379,-1.1153,-0.27616,-0.6903,-0.27816,-0.24625,-0.27816,0.19848,-0.26008,0.56482,-0.21483,0.85728,-0.14942,1.0659,-0.11527,1.2044,-0.083223,1.2653,-0.056374,1.2756,-0.026124,1.2306,0.0077651,1.1065,0.043193,0.87414,0.052039,0.55389,0.096919,0.16818,0.11871,-0.22514,0.10868,-0.57948,0.10498
0.020042,0.54107,0.021296,0.54416,0.025066,0.53744,0.019408,0.52258,-0.081507,0.49823,-0.26009,0.48272,-0.48593,0.49534,-0.72515,0.50023,-0.97323,0.54026,-1.1415,0.54544,-1.3071,0.60623,-1.4089,0.5561,-1.4552,0.60218,-1.4103,0.61553,-1.3122,0.6534,-1.1407,0.69276,-0.93141,0.75138,-0.70781,0.78476,-0.47128,0.78976,-0.17594,0.78841,0.084222,0.79749,0.29692,0.7964,0.48892,0.79862,0.60776,0.81014,0.59971,0.77304,0.58918,0.75254,0.48788,0.74519,0.27408,0.71475,-0.018942,0.67451,-0.34539,0.64444,-0.66965,0.66517,-0.93698,0.65875,-1.1136,0.67406,-1.2208,0.63842,-1.2989,0.68629,-1.2845,0.70071,-1.2103,0.72298,-1.1323,0.78719,-0.98823,0.87441,-0.78373,0.87664,-0.56334,0.86971,-0.31241,0.87883,-0.06746,0.88331,0.15506,0.91212,0.31256,0.92979
-2.1095,-0.40962,-1.9685,-0.40737,-1.7345,-0.37822,-1.4611,-0.25819,-1.0654,-0.22398,-0.62888,-0.20774,-0.21431,-0.15849,0.14258,-0.10442,0.43402,-0.040632,0.65694,-0.0068195,0.81381,-0.0036141,0.88714,0.018758,0.84088,0.033695,0.70378,0.045999,0.45581,0.03411,0.081901,-0.021067,-0.43226,-0.037197,-0.98563,-0.020486,-1.5101,-0.022623,-1.8778,-0.11422,-2.2123,-0.10604,-2.3932,-0.095409,-2.4133,-0.13805,-2.3188,-0.17692,-2.2735,-0.23779,-2.2506,-0.15238,-1.9869,-0.24272,-1.6531,-0.22449,-1.3017,-0.098942,-0.84607,-0.055448,-0.40225,-0.042349,-0.0089535,-0.010898,0.27978,0.015041,0.50073,0.043818,0.66192,0.056505,0.76401,0.054265,0.78709,0.06454,0.7292,0.080494,0.58341,0.087713,0.33743,0.083498,0.020937,0.13248,-0.33085,0.18966,-0.71095,0.22239,-1.0386,0.15891,-1.3085,0.12924
-1.6816,-0.55779,-1.6661,-0.56806,-1.6563,-0.56388,-1.6388,-0.54324,-1.4669,-0.43566,-1.0797,-0.30818,-0.61128,-0.29949,-0.15369,-0.30158,0.27532,-0.32431,0.63602,-0.3106,0.90648,-0.26695,1.0802,-0.22926,1.1848,-0.22347,1.212,-0.17099,1.0968,-0.18604,0.86869,-0.20671,0.56605,-0.24551,0.12573,-0.22185,-0.41159,-0.16604,-0.92425,-0.13031,-1.3631,-0.17059,-1.6914,-0.32244,-1.8691,-0.43388,-1.9765,-0.44017,-1.9049,-0.61287,-1.8862,-0.65324,-1.8797,-0.66385,-1.7939,-0.58081,-1.5319,-0.45337,-1.0352,-0.40543,-0.45795,-0.46684,0.034736,-0.5092,0.3748,-0.56731,0.6128,-0.58052,0.79987,-0.54466,0.92678,-0.52337,0.97462,-0.45952,0.98852,-0.38613,0.93477,-0.32556,0.76364,-0.266,0.50318,-0.22946,0.15762,-0.19459,-0.22153,-0.1275,-0.57882,-0.079673,-0.85393,-0.089119
1.2938,0.034846,1.299,0.037485,1.3056,0.042486,1.3124,0.051641,1.3541,0.074884,1.3995,0.11865,1.4676,0.162,1.5183,0.1979,1.4921,0.22956,1.3157,0.18649,1.0094,0.10728,0.68397,0.073874,0.40595,0.10135,0.11426,0.18162,-0.21621,0.21305,-0.53471,0.29298,-0.73178,0.4984,-0.75413,0.59892,-0.62653,0.51896,-0.4656,0.41769,-0.21482,0.34576,0.14484,0.19642,0.53429,0.091963,0.88382,0.020453,1.1852,0.023033,1.4893,0.12239,1.8163,0.3079,2.0497,0.47184,2.1957,0.5456,2.1914,0.56493,2.0156,0.50793,1.6833,0.30058,1.3143,0.107,0.91837,0.028919,0.54369,0.070789,0.20882,0.13679,-0.13192,0.23921,-0.40066,0.34718,-0.56294,0.48774,-0.68183,0.70189,-0.64681,0.78928,-0.55202,0.70651,-0.38468,0.55929,-0.17211,0.38485,0.12387,0.20198
-0.60228,0.76328,-0.63219,0.79127,-0.63969,0.7973,-0.65177,0.79525,-0.63365,0.73486,-0.57767,0.53294,-0.51731,0.23892,-0.41827,-0.13071,-0.3384,-0.56748,-0.22134,-1.0147,-0.12305,-1.3897,-0.10846,-1.6621,-0.079608,-1.8478,-0.048372,-2.0017,-0.019767,-2.0577,-0.0031319,-2.1055,-0.010755,-2.0309,-0.0016311,-1.7394,0.042121,-1.3448,-0.031106,-0.83958,-0.16696,-0.29967,-0.26448,0.22885,-0.30467,0.74935,-0.26472,1.1228,-0.31108,1.4089,-0.35382,1.512,-0.35849,1.5711,-0.31058,1.6217,-0.35881,1.6573,-0.40102,1.4398,-0.44683,1.0111,-0.47841,0.53416,-0.44856,0.045695,-0.39569,-0.40218,-0.38252,-0.81661,-0.37512,-1.1422,-0.36633,-1.3733,-0.37289,-1.5062,-0.36879,-1.6323,-0.36677,-1.7448,-0.35932,-1.7576,-0.33085,-1.6788,-0.31219,-1.4752,-0.26052,-1.1719,-0.20206,-0.76841
0.16588,0.91145,0.17737,0.92725,0.16193,0.93345,0.19704,0.84483,0.23972,0.64766,0.18042,0.41997,0.20356,0.11077,0.26956,-0.10442,0.30705,-0.54046,0.39557,-0.95948,0.44319,-1.3897,0.46043,-1.7448,0.44637,-1.8342,0.44966,-1.6219,0.5075,-1.2457,0.49657,-0.89199,0.49952,-0.52819,0.49615,-0.12893,0.54361,0.21631,0.58442,0.40161,0.62245,0.57159,0.69456,0.78022,0.693,0.97937,0.6519,1.1063,0.63222,1.0992,0.6535,0.91414,0.60568,0.74519,0.57724,0.71475,0.60598,0.20725,0.65596,-0.2304,0.65624,-0.63977,0.59152,-1.101,0.50146,-1.4715,0.45997,-1.7103,0.35648,-1.8902,0.29498,-1.8437,0.2807,-1.642,0.27538,-1.2528,0.23211,-0.89891,0.28181,-0.56178,0.37334,-0.17589,0.45255,0.18966,0.4854,0.54636,0.45568,0.76151,0.4498,0.78427
-0.27169,1.0102,-0.25182,1.0014,-0.25841,1.0077,-0.26686,1.0059,-0.27225,0.95896,-0.29081,0.75894,-0.39195,0.49534,-0.50291,0.27678,-0.54999,-0.040632,-0.55595,-0.35199,-0.50401,-0.62735,-0.40312,-0.86303,-0.29203,-0.98147,-0.23129,-1.0117,-0.2369,-1.0117,-0.26895,-1.0062,-0.31022,-0.9299,-0.36049,-0.76385,-0.42356,-0.54831,-0.55009,-0.24318,-0.5856,-0.0092289,-0.41656,0.16399,-0.29329,0.53566,-0.27574,0.92535,-0.26769,1.2459,-0.25737,1.4474,-0.26206,1.5226,-0.25645,1.4922,-0.23819,1.4801,-0.22298,1.4716,-0.17943,1.3412,-0.1727,1.0636,-0.11081,0.67406,-0.2429,0.38572,-0.31355,0.070789,-0.31766,-0.23455,-0.27257,-0.37889,-0.28029,-0.50617,-0.30407,-0.60561,-0.34823,-0.68275,-0.35002,-0.64501,-0.35848,-0.51267,-0.3575,-0.29595,-0.38431,-0.029451,-0.37363,0.12924
1.1188,0.5287,1.1235,0.55649,1.1297,0.54985,1.1446,0.55979,1.1834,0.58542,1.2253,0.59574,1.2795,0.63634,1.3067,0.63168,1.3122,0.48622,1.3261,0.17266,1.3389,-0.21151,1.3646,-0.58745,1.4174,-0.88674,1.4559,-1.1609,1.5104,-1.4108,1.5704,-1.6772,1.642,-1.8672,1.7001,-1.9872,1.7257,-1.982,1.7069,-1.8389,1.6391,-1.5581,1.5367,-1.2468,1.4639,-0.84471,1.4029,-0.39084,1.3478,0.023033,1.3393,0.4132,1.3877,0.66424,1.4325,0.94149,1.4392,1.2223,1.4348,1.3921,1.4362,1.467,1.4104,1.4841,1.3882,1.4863,1.3768,1.3668,1.3812,1.2016,1.3767,0.93451,1.3497,0.70951,1.3312,0.49383,1.36,0.16772,1.403,-0.18539,1.4306,-0.45738,1.4478,-0.72472,1.4551,-0.93095,1.4283,-1.0715,1.3847,-1.193
