RF	RerF(rho=.0127)	RerF(rho=.0253)	RerF(rho=1)	RR-RF
0.852000000000	0.895000000000	0.925000000000	0.910000000000	0.847000000000
0.801000000000	0.890000000000	0.921000000000	0.953000000000	0.877000000000
0.546000000000	0.645000000000	0.644000000000	0.605000000000	0.655000000000
0.409000000000	0.450000000000	0.415000000000	0.512000000000	0.529000000000
0.028000000000	0.004000000000	0.006000000000	0.004000000000	0.009000000000
0.345000000000	0.419000000000	0.445000000000	0.535000000000	0.566000000000
0.053000000000	0.035000000000	0.025000000000	0.007000000000	0.032000000000
0.577000000000	0.412000000000	0.447000000000	0.502000000000	0.619000000000
0.618000000000	0.800000000000	0.715000000000	0.456000000000	0.399000000000
0.426000000000	0.345000000000	0.341000000000	0.328000000000	0.357000000000
0.009000000000	0.004000000000	0.003000000000	0.005000000000	0.009000000000
0.010000000000	0.001000000000	0.003000000000	0.004000000000	0.011000000000
0.462000000000	0.573000000000	0.622000000000	0.660000000000	0.627000000000
0.007000000000	0.003000000000	0.004000000000	0.002000000000	0.009000000000
0.351000000000	0.480000000000	0.511000000000	0.375000000000	0.350000000000
0.523000000000	0.745000000000	0.722000000000	0.618000000000	0.634000000000
0.804000000000	0.752000000000	0.769000000000	0.774000000000	0.768000000000
0.206000000000	0.180000000000	0.172000000000	0.030000000000	0.061000000000
0.574000000000	0.682000000000	0.671000000000	0.714000000000	0.658000000000
0.001000000000	0.001000000000	0.000000000000	0.001000000000	0.004000000000
0.050000000000	0.006000000000	0.007000000000	0.014000000000	0.022000000000
0.401000000000	0.577000000000	0.580000000000	0.611000000000	0.628000000000
0.737000000000	0.768000000000	0.748000000000	0.744000000000	0.741000000000
0.514000000000	0.362000000000	0.370000000000	0.127000000000	0.198000000000
0.034000000000	0.004000000000	0.004000000000	0.006000000000	0.018000000000
0.166000000000	0.142000000000	0.169000000000	0.135000000000	0.256000000000
0.028000000000	0.000000000000	0.001000000000	0.001000000000	0.006000000000
0.226000000000	0.424000000000	0.447000000000	0.491000000000	0.565000000000
0.289000000000	0.211000000000	0.254000000000	0.518000000000	0.573000000000
0.714000000000	0.676000000000	0.651000000000	0.732000000000	0.729000000000
0.644000000000	0.678000000000	0.667000000000	0.709000000000	0.695000000000
0.735000000000	0.674000000000	0.721000000000	0.733000000000	0.734000000000
0.037000000000	0.005000000000	0.000000000000	0.000000000000	0.009000000000
0.775000000000	0.808000000000	0.790000000000	0.816000000000	0.795000000000
0.442000000000	0.528000000000	0.522000000000	0.597000000000	0.572000000000
0.574000000000	0.490000000000	0.463000000000	0.453000000000	0.579000000000
0.636000000000	0.657000000000	0.649000000000	0.723000000000	0.676000000000
0.049000000000	0.009000000000	0.003000000000	0.010000000000	0.012000000000
0.666000000000	0.656000000000	0.695000000000	0.615000000000	0.543000000000
0.742000000000	0.709000000000	0.707000000000	0.795000000000	0.765000000000
0.594000000000	0.754000000000	0.750000000000	0.796000000000	0.747000000000
0.159000000000	0.208000000000	0.285000000000	0.475000000000	0.431000000000
0.563000000000	0.683000000000	0.692000000000	0.660000000000	0.658000000000
