RF	RerF(rho=.0127)	RerF(rho=.0253)	RerF(rho=1)	RR-RF
0.033000000000	0.115000000000	0.115000000000	0.237000000000	0.230000000000
0.027000000000	0.168000000000	0.149000000000	0.179000000000	0.196000000000
0.179000000000	0.044000000000	0.056000000000	0.061000000000	0.062000000000
0.056000000000	0.027000000000	0.020000000000	0.013000000000	0.026000000000
0.071000000000	0.100000000000	0.121000000000	0.096000000000	0.160000000000
0.140000000000	0.268000000000	0.300000000000	0.253000000000	0.344000000000
0.000000000000	0.001000000000	0.000000000000	0.000000000000	0.002000000000
0.001000000000	0.009000000000	0.003000000000	0.004000000000	0.017000000000
0.186000000000	0.229000000000	0.235000000000	0.259000000000	0.347000000000
0.053000000000	0.128000000000	0.137000000000	0.167000000000	0.254000000000
0.412000000000	0.619000000000	0.530000000000	0.338000000000	0.329000000000
0.297000000000	0.160000000000	0.139000000000	0.089000000000	0.144000000000
0.003000000000	0.003000000000	0.005000000000	0.013000000000	0.034000000000
0.032000000000	0.038000000000	0.070000000000	0.129000000000	0.197000000000
0.079000000000	0.403000000000	0.345000000000	0.332000000000	0.328000000000
0.015000000000	0.003000000000	0.002000000000	0.007000000000	0.024000000000
0.074000000000	0.107000000000	0.101000000000	0.042000000000	0.048000000000
0.033000000000	0.032000000000	0.041000000000	0.097000000000	0.168000000000
0.041000000000	0.023000000000	0.011000000000	0.009000000000	0.022000000000
0.055000000000	0.227000000000	0.265000000000	0.337000000000	0.306000000000
0.130000000000	0.132000000000	0.131000000000	0.089000000000	0.077000000000
0.012000000000	0.000000000000	0.000000000000	0.003000000000	0.009000000000
0.000000000000	0.001000000000	0.000000000000	0.006000000000	0.026000000000
0.030000000000	0.042000000000	0.069000000000	0.030000000000	0.029000000000
0.004000000000	0.003000000000	0.011000000000	0.021000000000	0.020000000000
0.060000000000	0.008000000000	0.009000000000	0.010000000000	0.023000000000
0.008000000000	0.005000000000	0.003000000000	0.013000000000	0.026000000000
0.000000000000	0.000000000000	0.001000000000	0.002000000000	0.008000000000
0.004000000000	0.000000000000	0.000000000000	0.000000000000	0.001000000000
0.008000000000	0.001000000000	0.001000000000	0.008000000000	0.022000000000
0.040000000000	0.004000000000	0.005000000000	0.001000000000	0.004000000000
0.051000000000	0.026000000000	0.022000000000	0.010000000000	0.036000000000
0.004000000000	0.003000000000	0.000000000000	0.001000000000	0.007000000000
0.026000000000	0.011000000000	0.005000000000	0.007000000000	0.015000000000
0.003000000000	0.002000000000	0.001000000000	0.015000000000	0.018000000000
0.018000000000	0.001000000000	0.003000000000	0.014000000000	0.035000000000
0.071000000000	0.009000000000	0.012000000000	0.023000000000	0.053000000000
0.036000000000	0.063000000000	0.057000000000	0.041000000000	0.041000000000
0.030000000000	0.033000000000	0.031000000000	0.042000000000	0.042000000000
0.242000000000	0.205000000000	0.181000000000	0.196000000000	0.214000000000
0.008000000000	0.008000000000	0.011000000000	0.008000000000	0.031000000000
0.001000000000	0.000000000000	0.002000000000	0.006000000000	0.010000000000
0.026000000000	0.060000000000	0.050000000000	0.029000000000	0.034000000000
0.022000000000	0.015000000000	0.016000000000	0.008000000000	0.032000000000
0.039000000000	0.015000000000	0.008000000000	0.003000000000	0.014000000000
0.002000000000	0.000000000000	0.000000000000	0.020000000000	0.026000000000
0.014000000000	0.011000000000	0.013000000000	0.025000000000	0.021000000000
0.005000000000	0.001000000000	0.002000000000	0.011000000000	0.022000000000
0.001000000000	0.000000000000	0.002000000000	0.006000000000	0.004000000000
0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.002000000000
0.002000000000	0.000000000000	0.000000000000	0.004000000000	0.005000000000
0.043000000000	0.011000000000	0.008000000000	0.006000000000	0.022000000000
0.010000000000	0.004000000000	0.003000000000	0.009000000000	0.023000000000
0.150000000000	0.046000000000	0.019000000000	0.029000000000	0.045000000000
0.001000000000	0.001000000000	0.001000000000	0.007000000000	0.016000000000
0.014000000000	0.009000000000	0.014000000000	0.030000000000	0.048000000000
0.058000000000	0.012000000000	0.010000000000	0.033000000000	0.044000000000
0.026000000000	0.000000000000	0.001000000000	0.001000000000	0.003000000000
0.002000000000	0.001000000000	0.001000000000	0.005000000000	0.011000000000
0.060000000000	0.207000000000	0.165000000000	0.041000000000	0.072000000000
0.034000000000	0.014000000000	0.011000000000	0.036000000000	0.047000000000
0.031000000000	0.047000000000	0.051000000000	0.150000000000	0.136000000000
0.039000000000	0.010000000000	0.008000000000	0.031000000000	0.040000000000
0.000000000000	0.000000000000	0.000000000000	0.004000000000	0.008000000000
0.051000000000	0.017000000000	0.019000000000	0.018000000000	0.021000000000
0.021000000000	0.030000000000	0.035000000000	0.014000000000	0.037000000000
0.001000000000	0.001000000000	0.001000000000	0.011000000000	0.003000000000
0.114000000000	0.071000000000	0.085000000000	0.030000000000	0.037000000000
0.002000000000	0.007000000000	0.014000000000	0.003000000000	0.002000000000
0.029000000000	0.037000000000	0.044000000000	0.042000000000	0.074000000000
0.017000000000	0.001000000000	0.003000000000	0.001000000000	0.002000000000
0.015000000000	0.004000000000	0.005000000000	0.013000000000	0.032000000000
0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.012000000000
0.242000000000	0.314000000000	0.243000000000	0.126000000000	0.104000000000
0.001000000000	0.000000000000	0.000000000000	0.002000000000	0.003000000000
0.033000000000	0.016000000000	0.015000000000	0.006000000000	0.026000000000
0.022000000000	0.057000000000	0.050000000000	0.029000000000	0.029000000000
0.230000000000	0.200000000000	0.131000000000	0.048000000000	0.042000000000
0.126000000000	0.032000000000	0.037000000000	0.026000000000	0.038000000000
0.000000000000	0.002000000000	0.003000000000	0.004000000000	0.016000000000
0.009000000000	0.008000000000	0.015000000000	0.017000000000	0.025000000000
0.005000000000	0.006000000000	0.008000000000	0.007000000000	0.017000000000
0.000000000000	0.000000000000	0.000000000000	0.003000000000	0.010000000000
0.008000000000	0.000000000000	0.000000000000	0.000000000000	0.004000000000
0.013000000000	0.016000000000	0.017000000000	0.006000000000	0.032000000000
0.005000000000	0.004000000000	0.007000000000	0.039000000000	0.037000000000
0.002000000000	0.000000000000	0.002000000000	0.006000000000	0.011000000000
0.037000000000	0.013000000000	0.007000000000	0.005000000000	0.014000000000
0.062000000000	0.038000000000	0.036000000000	0.032000000000	0.066000000000
0.011000000000	0.011000000000	0.015000000000	0.023000000000	0.041000000000
0.004000000000	0.017000000000	0.024000000000	0.034000000000	0.032000000000
0.003000000000	0.002000000000	0.000000000000	0.003000000000	0.001000000000
0.000000000000	0.000000000000	0.000000000000	0.008000000000	0.010000000000
0.011000000000	0.119000000000	0.089000000000	0.031000000000	0.029000000000
0.001000000000	0.001000000000	0.002000000000	0.001000000000	0.004000000000
0.002000000000	0.001000000000	0.000000000000	0.007000000000	0.008000000000
0.091000000000	0.006000000000	0.000000000000	0.011000000000	0.040000000000
0.069000000000	0.017000000000	0.017000000000	0.013000000000	0.014000000000
0.035000000000	0.014000000000	0.012000000000	0.005000000000	0.005000000000
0.001000000000	0.017000000000	0.018000000000	0.003000000000	0.003000000000
0.001000000000	0.001000000000	0.004000000000	0.014000000000	0.023000000000
0.001000000000	0.000000000000	0.000000000000	0.005000000000	0.004000000000
0.007000000000	0.020000000000	0.022000000000	0.050000000000	0.073000000000
0.063000000000	0.081000000000	0.044000000000	0.012000000000	0.030000000000
0.002000000000	0.004000000000	0.006000000000	0.013000000000	0.034000000000
0.002000000000	0.011000000000	0.009000000000	0.009000000000	0.013000000000
0.005000000000	0.005000000000	0.005000000000	0.021000000000	0.028000000000
0.035000000000	0.077000000000	0.052000000000	0.142000000000	0.081000000000
0.022000000000	0.028000000000	0.028000000000	0.033000000000	0.047000000000
0.001000000000	0.001000000000	0.008000000000	0.015000000000	0.019000000000
0.009000000000	0.001000000000	0.009000000000	0.012000000000	0.018000000000
0.085000000000	0.090000000000	0.078000000000	0.045000000000	0.067000000000
0.009000000000	0.033000000000	0.032000000000	0.022000000000	0.060000000000
0.001000000000	0.000000000000	0.003000000000	0.002000000000	0.011000000000
0.017000000000	0.011000000000	0.009000000000	0.022000000000	0.030000000000
0.000000000000	0.005000000000	0.008000000000	0.007000000000	0.012000000000
0.001000000000	0.003000000000	0.001000000000	0.004000000000	0.008000000000
