RF	RerF(rho=.0127)	RerF(rho=.0253)	RerF(rho=1)	RR-RF
0.119000000000	0.020000000000	0.027000000000	0.042000000000	0.056000000000
0.012000000000	0.032000000000	0.027000000000	0.081000000000	0.114000000000
0.008000000000	0.013000000000	0.010000000000	0.017000000000	0.042000000000
0.104000000000	0.078000000000	0.074000000000	0.056000000000	0.060000000000
0.068000000000	0.059000000000	0.062000000000	0.086000000000	0.099000000000
0.012000000000	0.007000000000	0.009000000000	0.002000000000	0.019000000000
0.011000000000	0.000000000000	0.005000000000	0.003000000000	0.005000000000
0.048000000000	0.021000000000	0.017000000000	0.044000000000	0.058000000000
0.001000000000	0.009000000000	0.005000000000	0.007000000000	0.030000000000
0.012000000000	0.006000000000	0.014000000000	0.064000000000	0.060000000000
0.140000000000	0.191000000000	0.154000000000	0.367000000000	0.243000000000
0.130000000000	0.024000000000	0.025000000000	0.042000000000	0.073000000000
0.087000000000	0.069000000000	0.113000000000	0.126000000000	0.128000000000
0.103000000000	0.042000000000	0.025000000000	0.053000000000	0.133000000000
0.007000000000	0.034000000000	0.039000000000	0.056000000000	0.058000000000
0.258000000000	0.302000000000	0.295000000000	0.288000000000	0.250000000000
0.022000000000	0.018000000000	0.008000000000	0.011000000000	0.023000000000
0.006000000000	0.008000000000	0.015000000000	0.084000000000	0.085000000000
0.000000000000	0.002000000000	0.001000000000	0.016000000000	0.044000000000
0.064000000000	0.048000000000	0.042000000000	0.062000000000	0.085000000000
0.029000000000	0.073000000000	0.061000000000	0.054000000000	0.065000000000
0.002000000000	0.001000000000	0.004000000000	0.003000000000	0.004000000000
0.012000000000	0.003000000000	0.002000000000	0.010000000000	0.014000000000
0.001000000000	0.008000000000	0.006000000000	0.008000000000	0.015000000000
0.231000000000	0.088000000000	0.088000000000	0.042000000000	0.047000000000
0.008000000000	0.021000000000	0.034000000000	0.097000000000	0.059000000000
0.091000000000	0.145000000000	0.202000000000	0.426000000000	0.328000000000
0.115000000000	0.013000000000	0.012000000000	0.042000000000	0.040000000000
0.001000000000	0.002000000000	0.002000000000	0.003000000000	0.017000000000
0.079000000000	0.018000000000	0.019000000000	0.012000000000	0.050000000000
0.184000000000	0.051000000000	0.089000000000	0.219000000000	0.155000000000
0.000000000000	0.003000000000	0.005000000000	0.009000000000	0.022000000000
0.003000000000	0.001000000000	0.000000000000	0.011000000000	0.026000000000
0.067000000000	0.074000000000	0.064000000000	0.030000000000	0.060000000000
0.028000000000	0.020000000000	0.018000000000	0.012000000000	0.049000000000
0.004000000000	0.006000000000	0.004000000000	0.034000000000	0.051000000000
0.189000000000	0.138000000000	0.163000000000	0.137000000000	0.119000000000
0.055000000000	0.065000000000	0.075000000000	0.216000000000	0.201000000000
0.023000000000	0.015000000000	0.020000000000	0.060000000000	0.061000000000
0.005000000000	0.003000000000	0.011000000000	0.043000000000	0.054000000000
0.001000000000	0.000000000000	0.002000000000	0.011000000000	0.028000000000
0.002000000000	0.000000000000	0.004000000000	0.009000000000	0.007000000000
0.070000000000	0.090000000000	0.056000000000	0.073000000000	0.096000000000
0.013000000000	0.053000000000	0.038000000000	0.067000000000	0.079000000000
0.011000000000	0.029000000000	0.025000000000	0.018000000000	0.036000000000
0.017000000000	0.007000000000	0.011000000000	0.009000000000	0.028000000000
0.020000000000	0.009000000000	0.014000000000	0.009000000000	0.020000000000
0.001000000000	0.004000000000	0.012000000000	0.018000000000	0.026000000000
0.021000000000	0.008000000000	0.005000000000	0.010000000000	0.028000000000
0.009000000000	0.006000000000	0.006000000000	0.006000000000	0.018000000000
0.002000000000	0.004000000000	0.002000000000	0.001000000000	0.006000000000
0.003000000000	0.016000000000	0.009000000000	0.003000000000	0.015000000000
0.036000000000	0.003000000000	0.006000000000	0.010000000000	0.014000000000
0.102000000000	0.044000000000	0.028000000000	0.022000000000	0.041000000000
